trip_id,service_type,distance_km,duree_h,traction,type_train,nom_operateur,pays_origine,pays_destination,trajet_domestique,frequence_semaine
OCEEA848322F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313874:5:1003:20261211,Jour,41.8,0.55,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848323F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313874:87317362:5:1728:20261211,Jour,41.8,0.57,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848324F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313874:9:1451:20261211,Jour,41.8,0.73,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848325F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313874:87317362:5:1928:20261211,Jour,41.8,0.57,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848327F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313874:87317362:5:828:20261211,Jour,41.8,0.58,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848348F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313072:87317362:15:753:20261211,Jour,59.5,1.3,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848350F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313072:87317362:15:853:20261211,Jour,59.5,1.3,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848352F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313072:87317362:15:1753:20261211,Jour,59.5,1.3,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848354F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313072:87317362:15:1853:20261211,Jour,59.5,1.3,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848356F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313072:87317362:15:1953:20261211,Jour,59.5,1.3,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848362F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313072:11:623:20261211,Jour,59.5,1.43,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848364F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313072:15:724:20261211,Jour,59.5,1.28,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848366F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313072:15:824:20261211,Jour,59.5,1.55,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848368F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313072:15:1723:20261211,Jour,59.5,1.27,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848370F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313072:15:1823:20261211,Jour,59.5,1.27,,Corail Intercites,SNCF,FR,FR,True,5
OCESN848380F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87313874:87317263:16:1941:20261212,Jour,122.5,2.07,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848380F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87313874:87317263:16:1941:20261101,Jour,122.5,2.07,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848382F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87317065:87317263:10:1345:20261011,Jour,50.7,1.08,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848382F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87317065:87317263:10:1345:20261115,Jour,50.7,1.08,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848382F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87313874:87317263:16:1345:20261206,Jour,122.5,2.12,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848382F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87313874:87317263:16:1345:20261101,Jour,122.5,2.12,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848384F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87313874:87317263:16:1741:20261206,Jour,122.5,2.05,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848384F1187_F:TER:FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE::87313874:87317263:16:1741:20261101,Jour,122.5,2.05,,Corail Intercites,SNCF,FR,FR,True,1
OCEEA848390F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313874:9:751:20261212,Jour,41.8,0.73,,Corail Intercites,SNCF,FR,FR,True,1
OCEEA848391F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313874:87317362:9:853:20261212,Jour,41.8,0.75,,Corail Intercites,SNCF,FR,FR,True,1
OCEEA848392F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313874:5:1910:20261211,Jour,41.8,0.55,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848394F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313874:9:1551:20261206,Jour,41.8,0.73,,Corail Intercites,SNCF,FR,FR,True,1
OCEEA848397F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87313874:87317362:9:1953:20261212,Jour,41.8,0.75,,Corail Intercites,SNCF,FR,FR,True,2
OCEEA848398F5235_F:TER:FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef::87317362:87313874:5:1811:20261211,Jour,41.8,0.57,,Corail Intercites,SNCF,FR,FR,True,5
OCEEA848410F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:5:645:20261211,Jour,64.0,0.97,,Regional,SNCF,FR,FR,True,5
OCEEA848411F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:658:20261211,Jour,64.0,1.23,,Regional,SNCF,FR,FR,True,5
OCEEA848412F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:8:728:20261211,Jour,64.0,1.17,,Regional,SNCF,FR,FR,True,5
OCEEA848413F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:8:726:20261211,Jour,64.0,1.07,,Regional,SNCF,FR,FR,True,5
OCEEA848414F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:6:759:20261212,Jour,64.0,0.98,,Regional,SNCF,FR,FR,True,1
OCEEA848415F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:829:20261211,Jour,64.0,1.48,,Regional,SNCF,FR,FR,True,5
OCEEA848416F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:851:20261211,Jour,64.0,1.28,,Regional,SNCF,FR,FR,True,5
OCEEA848417F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:759:20261212,Jour,64.0,0.92,,Regional,SNCF,FR,FR,True,1
OCEEA848418F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:6:834:20261206,Jour,64.0,1.0,,Regional,SNCF,FR,FR,True,1
OCEEA848419F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:6:834:20261206,Jour,64.0,0.92,,Regional,SNCF,FR,FR,True,1
OCEEA848420F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:5:953:20261211,Jour,64.0,0.97,,Regional,SNCF,FR,FR,True,5
OCEEA848421F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:845:20261211,Jour,64.0,1.02,,Regional,SNCF,FR,FR,True,5
OCEEA848422F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1030:20261212,Jour,64.0,1.27,,Regional,SNCF,FR,FR,True,1
OCEEA848423F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:7:928:20261211,Jour,64.0,1.08,,Regional,SNCF,FR,FR,True,5
OCEEA848424F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1042:20261206,Jour,64.0,1.2,,Regional,SNCF,FR,FR,True,1
OCEEA848425F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:955:20261211,Jour,64.0,0.9,,Regional,SNCF,FR,FR,True,5
OCEEA848426F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:5:1152:20261211,Jour,64.0,0.95,,Regional,SNCF,FR,FR,True,5
OCEEA848427F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:1028:20261212,Jour,64.0,1.17,,Regional,SNCF,FR,FR,True,1
OCEEA848428F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:6:1217:20261206,Jour,64.0,0.98,,Regional,SNCF,FR,FR,True,1
OCEEA848429F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:1045:20261206,Jour,64.0,1.2,,Regional,SNCF,FR,FR,True,1
OCEEA848430F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:6:1226:20261212,Jour,64.0,0.98,,Regional,SNCF,FR,FR,True,1
OCEEA848431F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:1155:20261211,Jour,64.0,0.93,,Regional,SNCF,FR,FR,True,5
OCEEA848432F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1342:20261211,Jour,64.0,1.22,,Regional,SNCF,FR,FR,True,5
OCEEA848433F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:1159:20261212,Jour,64.0,0.88,,Regional,SNCF,FR,FR,True,1
OCEEA848434F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1358:20261212,Jour,64.0,1.18,,Regional,SNCF,FR,FR,True,1
OCEEA848435F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:1213:20261206,Jour,64.0,0.88,,Regional,SNCF,FR,FR,True,1
OCEEA848436F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1441:20261206,Jour,64.0,1.2,,Regional,SNCF,FR,FR,True,1
OCEEA848437F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:1343:20261211,Jour,64.0,1.18,,Regional,SNCF,FR,FR,True,5
OCEEA848438F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:5:1540:20261211,Jour,64.0,0.93,,Regional,SNCF,FR,FR,True,5
OCEEA848439F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:1358:20261212,Jour,64.0,1.18,,Regional,SNCF,FR,FR,True,1
OCEEA848440F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:6:1717:20261212,Jour,64.0,0.98,,Regional,SNCF,FR,FR,True,2
OCEEA848441F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:1443:20261206,Jour,64.0,1.17,,Regional,SNCF,FR,FR,True,1
OCEEA848442F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:5:1737:20261211,Jour,64.0,0.95,,Regional,SNCF,FR,FR,True,5
OCEEA848443F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:1542:20261211,Jour,64.0,0.93,,Regional,SNCF,FR,FR,True,5
OCEEA848444F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1820:20261211,Jour,64.0,1.3,,Regional,SNCF,FR,FR,True,5
OCEEA848445F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:1716:20261212,Jour,64.0,0.92,,Regional,SNCF,FR,FR,True,2
OCEEA848446F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1845:20261212,Jour,64.0,1.2,,Regional,SNCF,FR,FR,True,2
OCEEA848447F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:1745:20261211,Jour,64.0,1.02,,Regional,SNCF,FR,FR,True,5
OCEEA848449F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:1847:20261212,Jour,64.0,1.18,,Regional,SNCF,FR,FR,True,2
OCEEA848450F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:8:1904:20261113,Jour,64.0,1.2,,Regional,SNCF,FR,FR,True,2
OCEEA848450F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:8:1858:20261211,Jour,64.0,1.1,,Regional,SNCF,FR,FR,True,5
OCEEA848451F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:1905:20261211,Jour,64.0,1.22,,Regional,SNCF,FR,FR,True,5
OCEEA848452F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:1938:20261211,Jour,64.0,1.35,,Regional,SNCF,FR,FR,True,5
OCEEA848453F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:7:1934:20261211,Jour,64.0,1.05,,Regional,SNCF,FR,FR,True,5
OCEEA848454F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:7:2010:20261206,Jour,64.0,1.0,,Regional,SNCF,FR,FR,True,1
OCEEA848455F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:1959:20261212,Jour,64.0,0.88,,Regional,SNCF,FR,FR,True,1
OCEEA848456F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:6:2025:20261212,Jour,64.0,0.95,,Regional,SNCF,FR,FR,True,1
OCEEA848457F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:2007:20261211,Jour,64.0,0.9,,Regional,SNCF,FR,FR,True,5
OCEEA848458F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:5:2029:20261211,Jour,64.0,1.0,,Regional,SNCF,FR,FR,True,5
OCEEA848459F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:5:2007:20261206,Jour,64.0,0.88,,Regional,SNCF,FR,FR,True,1
OCEEA848460F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:2131:20261206,Jour,64.0,1.2,,Regional,SNCF,FR,FR,True,1
OCEEA848461F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:2131:20261206,Jour,64.0,1.17,,Regional,SNCF,FR,FR,True,1
OCEEA848462F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:12:2149:20261212,Jour,64.0,1.2,,Regional,SNCF,FR,FR,True,1
OCEEA848463F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87276691:87313874:12:2151:20261212,Jour,64.0,1.17,,Regional,SNCF,FR,FR,True,1
OCEEA848464F5235_F:TER:FR:Line::3e79f4a5-c4e7-43b6-b3b9-b7e066f120e0::87313874:87276691:5:1708:20261211,Jour,64.0,0.97,,Regional,SNCF,FR,FR,True,5
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20260913,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,5
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20260912,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,4
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:5:1721:20261003,Jour,497.1,3.08,,TGV inOui,SNCF,FR,FR,True,1
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261210,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,3
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261212,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87583005:4:1633:20261205,Jour,390.0,2.28,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1746:20261207,Jour,497.1,3.5,,TGV inOui,SNCF,FR,FR,True,4
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261106,Jour,497.1,3.47,,TGV inOui,SNCF,FR,FR,True,1
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261105,Jour,497.1,3.47,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261023,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261026,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,3
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1746:20261103,Jour,497.1,3.5,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1746:20261204,Jour,497.1,3.5,,TGV inOui,SNCF,FR,FR,True,1
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261031,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87581009:6:1742:20261024,Jour,497.1,3.43,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87583005:4:1633:20261206,Jour,390.0,2.28,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87583005:4:1633:20261122,Jour,390.0,2.28,,TGV inOui,SNCF,FR,FR,True,2
OCESN8485F1187_F:OUI:FR:Line::145aae45-17eb-45b5-b5b4-facb8b6490f3::87391003:87583005:4:1633:20261120,Jour,390.0,2.28,,TGV inOui,SNCF,FR,FR,True,2
OCESN848502F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:13:555:20261211,Jour,112.4,1.58,,Corail Intercites,SNCF,FR,FR,True,3
OCESN848502F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87276006:87271007:4:554:20261009,Jour,43.5,0.57,,Corail Intercites,SNCF,FR,FR,True,4
OCESN848504F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:644:20261211,Jour,112.4,1.63,,Corail Intercites,SNCF,FR,FR,True,5
OCESN848506F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:754:20261211,Jour,112.4,1.8,,Corail Intercites,SNCF,FR,FR,True,5
OCESN848507F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:947:20261205,Jour,112.4,1.85,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848507F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:947:20260926,Jour,112.4,1.68,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848507F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:947:20261212,Jour,112.4,1.68,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848508F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:10:800:20261206,Jour,112.4,1.65,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848508F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:757:20260926,Jour,112.4,1.6,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848508F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:754:20261212,Jour,112.4,1.55,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848510F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:854:20261211,Jour,112.4,1.8,,Corail Intercites,SNCF,FR,FR,True,5
OCESN848511F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1042:20261211,Jour,112.4,1.6,,Corail Intercites,SNCF,FR,FR,True,5
OCESN848512F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1054:20261210,Jour,112.4,1.8,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848512F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1054:20261211,Jour,112.4,1.8,,Corail Intercites,SNCF,FR,FR,True,5
OCESN848513F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1252:20260926,Jour,112.4,1.78,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848513F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1252:20261205,Jour,112.4,1.7,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848513F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1252:20260912,Jour,112.4,1.68,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848513F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1252:20261212,Jour,112.4,1.77,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848514F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1054:20261212,Jour,112.4,1.57,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848514F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1054:20261205,Jour,112.4,1.57,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848514F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1107:20260926,Jour,112.4,1.78,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848515F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1242:20260927,Jour,112.4,1.62,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848515F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1242:20261206,Jour,112.4,1.6,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848515F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1242:20261122,Jour,112.4,1.58,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848515F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1242:20260913,Jour,112.4,1.52,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848516F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1101:20261206,Jour,112.4,1.73,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848516F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1101:20260927,Jour,112.4,1.73,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848516F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87313874:87271007:12:1054:20261122,Jour,112.4,1.62,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848517F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:10:1049:20261206,Jour,112.4,1.85,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848517F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313247:9:1024:20260919,Jour,83.0,1.35,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848517F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1049:20260927,Jour,112.4,1.7,,Corail Intercites,SNCF,FR,FR,True,2
OCESN848517F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1049:20260926,Jour,112.4,1.77,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848517F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:12:1049:20261212,Jour,112.4,1.72,,Corail Intercites,SNCF,FR,FR,True,1
OCESN848519F1187_F:TER:FR:Line::74E36C89-DC6A-4CE9-A1C7-CC8552AE882C::87271007:87313874:13:1354:20261025,Jour,112.4,1.62,,Corail Intercites,SNCF,FR,FR,True,2
